"ActivityID","CareType","HCWType","RoomType","Surface","Date","Time","Dev.Date.Time"
"69","Obs","Aux","MB","In",2020-02-24,10:20:29,2020-02-24 10:20:29
"69","Obs","Aux","MB","ObsTrolley",2020-02-24,10:20:30,2020-02-24 10:20:30
"69","Obs","Aux","MB","ObsTrolley",2020-02-24,10:20:33,2020-02-24 10:20:33
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:20:37,2020-02-24 10:20:37
"69","Obs","Aux","MB","Patient",2020-02-24,10:20:45,2020-02-24 10:20:45
"69","Obs","Aux","MB","Patient",2020-02-24,10:20:47,2020-02-24 10:20:47
"69","Obs","Aux","MB","Patient",2020-02-24,10:20:49,2020-02-24 10:20:49
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:20:55,2020-02-24 10:20:55
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:21:04,2020-02-24 10:21:04
"69","Obs","Aux","MB","Personal",2020-02-24,10:21:05,2020-02-24 10:21:05
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:21:07,2020-02-24 10:21:07
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:21:13,2020-02-24 10:21:13
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:21:14,2020-02-24 10:21:14
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:21:17,2020-02-24 10:21:17
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:21:28,2020-02-24 10:21:28
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:21:33,2020-02-24 10:21:33
"69","Obs","Aux","MB","ObsTrolley",2020-02-24,10:21:38,2020-02-24 10:21:38
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:21:39,2020-02-24 10:21:39
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:21:45,2020-02-24 10:21:45
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:21:56,2020-02-24 10:21:56
"69","Obs","Aux","MB","Patient",2020-02-24,10:21:58,2020-02-24 10:21:58
"69","Obs","Aux","MB","Patient",2020-02-24,10:22:04,2020-02-24 10:22:04
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:22:06,2020-02-24 10:22:06
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:22:08,2020-02-24 10:22:08
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:22:11,2020-02-24 10:22:11
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:22:19,2020-02-24 10:22:19
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:22:25,2020-02-24 10:22:25
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:22:27,2020-02-24 10:22:27
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:22:32,2020-02-24 10:22:32
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:22:37,2020-02-24 10:22:37
"69","Obs","Aux","MB","Personal",2020-02-24,10:22:39,2020-02-24 10:22:39
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:22:41,2020-02-24 10:22:41
"69","Obs","Aux","MB","Personal",2020-02-24,10:22:48,2020-02-24 10:22:48
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:23:14,2020-02-24 10:23:14
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:23:23,2020-02-24 10:23:23
"69","Obs","Aux","MB","TabletComputer",2020-02-24,10:23:30,2020-02-24 10:23:30
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:23:36,2020-02-24 10:23:36
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:23:38,2020-02-24 10:23:38
"69","Obs","Aux","MB","BloodObsEq",2020-02-24,10:23:43,2020-02-24 10:23:43
"69","Obs","Aux","MB","ObsTrolley",2020-02-24,10:23:56,2020-02-24 10:23:56
"69","Obs","Aux","MB","Out",2020-02-24,10:24:02,2020-02-24 10:24:02
"69","Obs","Aux","MB","Finish",2020-02-24,10:24:07,2020-02-24 10:24:07
"69","Obs","Aux","MB","Finish",2020-02-24,10:24:07,2020-02-24 10:24:07
"70","Obs","Aux","MB","Start",2020-02-24,10:24:48,2020-02-24 10:24:48
"70","Obs","Aux","MB","ObsTrolley",2020-02-24,10:24:48,2020-02-24 10:24:48
"70","Obs","Aux","MB","In",2020-02-24,10:24:49,2020-02-24 10:24:49
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:24:58,2020-02-24 10:24:58
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:25:02,2020-02-24 10:25:02
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:25:52,2020-02-24 10:25:52
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:25:56,2020-02-24 10:25:56
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:25:59,2020-02-24 10:25:59
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:26:02,2020-02-24 10:26:02
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:26:12,2020-02-24 10:26:12
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:26:14,2020-02-24 10:26:14
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:26:16,2020-02-24 10:26:16
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:26:21,2020-02-24 10:26:21
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:26:41,2020-02-24 10:26:41
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:26:43,2020-02-24 10:26:43
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:26:44,2020-02-24 10:26:44
"70","Obs","Aux","MB","Personal",2020-02-24,10:26:45,2020-02-24 10:26:45
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:26:48,2020-02-24 10:26:48
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:27:21,2020-02-24 10:27:21
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:27:31,2020-02-24 10:27:31
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:27:32,2020-02-24 10:27:32
"70","Obs","Aux","MB","ObsTrolley",2020-02-24,10:27:34,2020-02-24 10:27:34
"70","Obs","Aux","MB","BloodObsEq",2020-02-24,10:27:36,2020-02-24 10:27:36
"70","Obs","Aux","MB","ObsTrolley",2020-02-24,10:27:39,2020-02-24 10:27:39
"70","Obs","Aux","MB","TabletComputer",2020-02-24,10:27:45,2020-02-24 10:27:45
"70","Obs","Aux","MB","Out",2020-02-24,10:27:53,2020-02-24 10:27:53
"70","Obs","Aux","MB","Finish",2020-02-24,10:27:53,2020-02-24 10:27:53
"71","Obs","Aux","SB","Start",2020-02-24,11:01:37,2020-02-24 11:01:37
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:01:37,2020-02-24 11:01:37
"71","Obs","Aux","SB","TabletComputer",2020-02-24,11:01:39,2020-02-24 11:01:39
"71","Obs","Aux","SB","GownOn",2020-02-24,11:02:04,2020-02-24 11:02:04
"71","Obs","Aux","SB","GlovesOn",2020-02-24,11:02:24,2020-02-24 11:02:24
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:02:40,2020-02-24 11:02:40
"71","Obs","Aux","SB","TabletComputer",2020-02-24,11:02:43,2020-02-24 11:02:43
"71","Obs","Aux","SB","Door",2020-02-24,11:02:58,2020-02-24 11:02:58
"71","Obs","Aux","SB","TabletComputer",2020-02-24,11:03:02,2020-02-24 11:03:02
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:03:04,2020-02-24 11:03:04
"71","Obs","Aux","SB","In",2020-02-24,11:03:07,2020-02-24 11:03:07
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:03:11,2020-02-24 11:03:11
"71","Obs","Aux","SB","TabletComputer",2020-02-24,11:03:19,2020-02-24 11:03:19
"71","Obs","Aux","SB","Patient",2020-02-24,11:03:25,2020-02-24 11:03:25
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:03:32,2020-02-24 11:03:32
"71","Obs","Aux","SB","BloodObsEq",2020-02-24,11:03:33,2020-02-24 11:03:33
"71","Obs","Aux","SB","BloodObsEq",2020-02-24,11:03:41,2020-02-24 11:03:41
"71","Obs","Aux","SB","Patient",2020-02-24,11:03:42,2020-02-24 11:03:42
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:03:53,2020-02-24 11:03:53
"71","Obs","Aux","SB","BloodObsEq",2020-02-24,11:03:54,2020-02-24 11:03:54
"71","Obs","Aux","SB","BloodObsEq",2020-02-24,11:03:56,2020-02-24 11:03:56
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:04:01,2020-02-24 11:04:01
"71","Obs","Aux","SB","BloodObsEq",2020-02-24,11:04:20,2020-02-24 11:04:20
"71","Obs","Aux","SB","BloodObsEq",2020-02-24,11:04:26,2020-02-24 11:04:26
"71","Obs","Aux","SB","BloodObsEq",2020-02-24,11:04:30,2020-02-24 11:04:30
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:04:37,2020-02-24 11:04:37
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:04:40,2020-02-24 11:04:40
"71","Obs","Aux","SB","TabletComputer",2020-02-24,11:04:43,2020-02-24 11:04:43
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:06:30,2020-02-24 11:06:30
"71","Obs","Aux","SB","GownOff",2020-02-24,11:06:35,2020-02-24 11:06:35
"71","Obs","Aux","SB","GlovesOff",2020-02-24,11:06:37,2020-02-24 11:06:37
"71","Obs","Aux","SB","Waste",2020-02-24,11:06:39,2020-02-24 11:06:39
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:06:43,2020-02-24 11:06:43
"71","Obs","Aux","SB","Door",2020-02-24,11:06:44,2020-02-24 11:06:44
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:06:46,2020-02-24 11:06:46
"71","Obs","Aux","SB","ObsTrolley",2020-02-24,11:06:56,2020-02-24 11:06:56
"71","Obs","Aux","SB","Out",2020-02-24,11:07:03,2020-02-24 11:07:03
"71","Obs","Aux","SB","Tap",2020-02-24,11:07:29,2020-02-24 11:07:29
"71","Obs","Aux","SB","Soap",2020-02-24,11:07:31,2020-02-24 11:07:31
"71","Obs","Aux","SB","Tap",2020-02-24,11:07:12,2020-02-24 11:07:12
"71","Obs","Aux","SB","PaperTowel",2020-02-24,11:08:13,2020-02-24 11:08:13
"71","Obs","Aux","SB","Waste",2020-02-24,11:08:24,2020-02-24 11:08:24
"71","Obs","Aux","SB","Finish",2020-02-24,11:08:26,2020-02-24 11:08:26
"72","Obs","Aux","MB","Start",2020-02-25,10:03:59,2020-02-25 10:03:59
"72","Obs","Aux","MB","ObsTrolley",2020-02-25,10:03:59,2020-02-25 10:03:59
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:04:00,2020-02-25 10:04:00
"72","Obs","Aux","MB","In",2020-02-25,10:04:05,2020-02-25 10:04:05
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:04:07,2020-02-25 10:04:07
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:04:20,2020-02-25 10:04:20
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:04:22,2020-02-25 10:04:22
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:04:31,2020-02-25 10:04:31
"72","Obs","Aux","MB","ObsTrolley",2020-02-25,10:04:37,2020-02-25 10:04:37
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:04:39,2020-02-25 10:04:39
"72","Obs","Aux","MB","ObsTrolley",2020-02-25,10:04:41,2020-02-25 10:04:41
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:04:47,2020-02-25 10:04:47
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:04:50,2020-02-25 10:04:50
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:05:05,2020-02-25 10:05:05
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:07,2020-02-25 10:05:07
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:12,2020-02-25 10:05:12
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:13,2020-02-25 10:05:13
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:14,2020-02-25 10:05:14
"72","Obs","Aux","MB","Personal",2020-02-25,10:05:16,2020-02-25 10:05:16
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:20,2020-02-25 10:05:20
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:21,2020-02-25 10:05:21
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:23,2020-02-25 10:05:23
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:36,2020-02-25 10:05:36
"72","Obs","Aux","MB","Personal",2020-02-25,10:05:46,2020-02-25 10:05:46
"72","Obs","Aux","MB","Personal",2020-02-25,10:05:47,2020-02-25 10:05:47
"72","Obs","Aux","MB","Personal",2020-02-25,10:05:48,2020-02-25 10:05:48
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:51,2020-02-25 10:05:51
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:53,2020-02-25 10:05:53
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:55,2020-02-25 10:05:55
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:05:59,2020-02-25 10:05:59
"72","Obs","Aux","MB","Personal",2020-02-25,10:06:06,2020-02-25 10:06:06
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:06:09,2020-02-25 10:06:09
"72","Obs","Aux","MB","IVDrip",2020-02-25,10:06:14,2020-02-25 10:06:14
"72","Obs","Aux","MB","Nebuliser",2020-02-25,10:06:16,2020-02-25 10:06:16
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:06:23,2020-02-25 10:06:23
"72","Obs","Aux","MB","BloodObsEq",2020-02-25,10:06:35,2020-02-25 10:06:35
"72","Obs","Aux","MB","ObsTrolley",2020-02-25,10:06:37,2020-02-25 10:06:37
"72","Obs","Aux","MB","TabletComputer",2020-02-25,10:06:38,2020-02-25 10:06:38
"72","Obs","Aux","MB","Out",2020-02-25,10:06:41,2020-02-25 10:06:41
"72","Obs","Aux","MB","Finish",2020-02-25,10:06:41,2020-02-25 10:06:41
"73","Obs","Aux","MB","Start",2020-02-25,10:21:45,2020-02-25 10:21:45
"73","Obs","Aux","MB","In",2020-02-25,10:21:45,2020-02-25 10:21:45
"73","Obs","Aux","MB","Chair",2020-02-25,10:21:50,2020-02-25 10:21:50
"73","Obs","Aux","MB","ObsTrolley",2020-02-25,10:21:54,2020-02-25 10:21:54
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:21:57,2020-02-25 10:21:57
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:22:00,2020-02-25 10:22:00
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:22:25,2020-02-25 10:22:25
"73","Obs","Aux","MB","ObsTrolley",2020-02-25,10:22:39,2020-02-25 10:22:39
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:22:42,2020-02-25 10:22:42
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:22:54,2020-02-25 10:22:54
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:23:04,2020-02-25 10:23:04
"73","Obs","Aux","MB","ObsTrolley",2020-02-25,10:23:05,2020-02-25 10:23:05
"73","Obs","Aux","MB","ObsTrolley",2020-02-25,10:23:06,2020-02-25 10:23:06
"73","Obs","Aux","MB","ObsTrolley",2020-02-25,10:23:14,2020-02-25 10:23:14
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:23:24,2020-02-25 10:23:24
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:23:32,2020-02-25 10:23:32
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:23:45,2020-02-25 10:23:45
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:23:46,2020-02-25 10:23:46
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:23:52,2020-02-25 10:23:52
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:23:54,2020-02-25 10:23:54
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:24:04,2020-02-25 10:24:04
"73","Obs","Aux","MB","Personal",2020-02-25,10:24:15,2020-02-25 10:24:15
"73","Obs","Aux","MB","Personal",2020-02-25,10:24:18,2020-02-25 10:24:18
"73","Obs","Aux","MB","TabletComputer",2020-02-25,10:24:45,2020-02-25 10:24:45
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:24:48,2020-02-25 10:24:48
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:24:56,2020-02-25 10:24:56
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:24:57,2020-02-25 10:24:57
"73","Obs","Aux","MB","BloodObsEq",2020-02-25,10:25:02,2020-02-25 10:25:02
"73","Obs","Aux","MB","ObsTrolley",2020-02-25,10:25:04,2020-02-25 10:25:04
"73","Obs","Aux","MB","Bedding",2020-02-25,10:25:09,2020-02-25 10:25:09
"73","Obs","Aux","MB","OtherNear",2020-02-25,10:25:14,2020-02-25 10:25:14
"73","Obs","Aux","MB","ObsTrolley",2020-02-25,10:25:26,2020-02-25 10:25:26
"73","Obs","Aux","MB","Out",2020-02-25,10:25:28,2020-02-25 10:25:28
"73","Obs","Aux","MB","Finish",2020-02-25,10:25:37,2020-02-25 10:25:37
"74","Obs","Aux","MB","Start",2020-02-25,12:12:04,2020-02-25 12:12:04
"74","Obs","Aux","MB","GlovesOn",2020-02-25,12:12:04,2020-02-25 12:12:04
"74","Obs","Aux","MB","In",2020-02-25,12:12:05,2020-02-25 12:12:05
"74","Obs","Aux","MB","Patient",2020-02-25,12:12:07,2020-02-25 12:12:07
"74","Obs","Aux","MB","Patient",2020-02-25,12:12:09,2020-02-25 12:12:09
"74","Obs","Aux","MB","TabletComputer",2020-02-25,12:12:18,2020-02-25 12:12:18
"74","Obs","Aux","MB","IVStand",2020-02-25,12:12:28,2020-02-25 12:12:28
"74","Obs","Aux","MB","TabletComputer",2020-02-25,12:12:34,2020-02-25 12:12:34
"74","Obs","Aux","MB","Sharps",2020-02-25,12:12:39,2020-02-25 12:12:39
"74","Obs","Aux","MB","Waste",2020-02-25,12:12:40,2020-02-25 12:12:40
"74","Obs","Aux","MB","TabletComputer",2020-02-25,12:12:43,2020-02-25 12:12:43
"74","Obs","Aux","MB","Personal",2020-02-25,12:12:46,2020-02-25 12:12:46
"74","Obs","Aux","MB","Notes",2020-02-25,12:12:47,2020-02-25 12:12:47
"74","Obs","Aux","MB","Notes",2020-02-25,12:13:01,2020-02-25 12:13:01
"74","Obs","Aux","MB","Out",2020-02-25,12:13:01,2020-02-25 12:13:01
"74","Obs","Aux","MB","GlovesOff",2020-02-25,12:13:39,2020-02-25 12:13:39
"74","Obs","Aux","MB","Waste",2020-02-25,12:13:41,2020-02-25 12:13:41
"74","Obs","Aux","MB","AlcOutside",2020-02-25,12:13:43,2020-02-25 12:13:43
"74","Obs","Aux","MB","Personal",2020-02-25,12:13:46,2020-02-25 12:13:46
"74","Obs","Aux","MB","Notes",2020-02-25,12:13:48,2020-02-25 12:13:48
"74","Obs","Aux","MB","Finish",2020-02-25,12:14:41,2020-02-25 12:14:41
"75","Obs","Aux","MB","Start",2020-02-25,13:41:31,2020-02-25 13:41:31
"75","Obs","Aux","MB","In",2020-02-25,13:41:31,2020-02-25 13:41:31
"75","Obs","Aux","MB","BloodObsEq",2020-02-25,13:41:33,2020-02-25 13:41:33
"75","Obs","Aux","MB","BloodObsEq",2020-02-25,13:41:52,2020-02-25 13:41:52
"75","Obs","Aux","MB","Patient",2020-02-25,13:42:02,2020-02-25 13:42:02
"75","Obs","Aux","MB","BloodObsEq",2020-02-25,13:42:09,2020-02-25 13:42:09
"75","Obs","Aux","MB","BloodObsEq",2020-02-25,13:42:18,2020-02-25 13:42:18
"75","Obs","Aux","MB","BloodObsEq",2020-02-25,13:42:30,2020-02-25 13:42:30
"75","Obs","Aux","MB","Out",2020-02-25,13:42:41,2020-02-25 13:42:41
"75","Obs","Aux","MB","In",2020-02-25,13:42:47,2020-02-25 13:42:47
"75","Obs","Aux","MB","BloodObsEq",2020-02-25,13:42:48,2020-02-25 13:42:48
"75","Obs","Aux","MB","IVStand",2020-02-25,13:43:09,2020-02-25 13:43:09
"75","Obs","Aux","MB","IVDrip",2020-02-25,13:43:19,2020-02-25 13:43:19
"75","Obs","Aux","MB","Tray",2020-02-25,13:43:26,2020-02-25 13:43:26
"75","Obs","Aux","MB","Out",2020-02-25,13:43:32,2020-02-25 13:43:32
"75","Obs","Aux","MB","Finish",2020-02-25,13:43:32,2020-02-25 13:43:32
"76","Obs","Aux","MB","Start",2020-02-25,13:43:51,2020-02-25 13:43:51
"76","Obs","Aux","MB","In",2020-02-25,13:43:51,2020-02-25 13:43:51
"76","Obs","Aux","MB","Curtain",2020-02-25,13:43:53,2020-02-25 13:43:53
"76","Obs","Aux","MB","Notes",2020-02-25,13:43:57,2020-02-25 13:43:57
"76","Obs","Aux","MB","BloodObsEq",2020-02-25,13:44:28,2020-02-25 13:44:28
"76","Obs","Aux","MB","Curtain",2020-02-25,13:44:30,2020-02-25 13:44:30
"76","Obs","Aux","MB","IVStand",2020-02-25,13:44:32,2020-02-25 13:44:32
"76","Obs","Aux","MB","Out",2020-02-25,13:44:37,2020-02-25 13:44:37
"76","Obs","Aux","MB","Finish",2020-02-25,13:44:37,2020-02-25 13:44:37
"77","Obs","Aux","SB","Start",2020-02-25,09:53:54,2020-02-25 09:53:54
"77","Obs","Aux","SB","Notes",2020-02-25,09:53:54,2020-02-25 09:53:54
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:54:18,2020-02-25 09:54:18
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:54:27,2020-02-25 09:54:27
"77","Obs","Aux","SB","GownOn",2020-02-25,09:54:43,2020-02-25 09:54:43
"77","Obs","Aux","SB","GlovesOn",2020-02-25,09:54:59,2020-02-25 09:54:59
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:55:27,2020-02-25 09:55:27
"77","Obs","Aux","SB","Door",2020-02-25,09:55:29,2020-02-25 09:55:29
"77","Obs","Aux","SB","In",2020-02-25,09:55:31,2020-02-25 09:55:31
"77","Obs","Aux","SB","Door",2020-02-25,09:55:38,2020-02-25 09:55:38
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:55:41,2020-02-25 09:55:41
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:55:44,2020-02-25 09:55:44
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:55:47,2020-02-25 09:55:47
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:55:52,2020-02-25 09:55:52
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:56:06,2020-02-25 09:56:06
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:56:10,2020-02-25 09:56:10
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:56:19,2020-02-25 09:56:19
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:56:21,2020-02-25 09:56:21
"77","Obs","Aux","SB","Patient",2020-02-25,09:56:32,2020-02-25 09:56:32
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:56:34,2020-02-25 09:56:34
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:56:37,2020-02-25 09:56:37
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:56:48,2020-02-25 09:56:48
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:56:54,2020-02-25 09:56:54
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:57:02,2020-02-25 09:57:02
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:57:06,2020-02-25 09:57:06
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:57:17,2020-02-25 09:57:17
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:57:20,2020-02-25 09:57:20
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:57:22,2020-02-25 09:57:22
"77","Obs","Aux","SB","Patient",2020-02-25,09:57:23,2020-02-25 09:57:23
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:57:32,2020-02-25 09:57:32
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:57:43,2020-02-25 09:57:43
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:57:47,2020-02-25 09:57:47
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:58:05,2020-02-25 09:58:05
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:58:09,2020-02-25 09:58:09
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:58:19,2020-02-25 09:58:19
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:22,2020-02-25 09:58:22
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:23,2020-02-25 09:58:23
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:24,2020-02-25 09:58:24
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:27,2020-02-25 09:58:27
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:28,2020-02-25 09:58:28
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:30,2020-02-25 09:58:30
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:31,2020-02-25 09:58:31
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:33,2020-02-25 09:58:33
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:33,2020-02-25 09:58:33
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:35,2020-02-25 09:58:35
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:51,2020-02-25 09:58:51
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:54,2020-02-25 09:58:54
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:55,2020-02-25 09:58:55
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:56,2020-02-25 09:58:56
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:58:59,2020-02-25 09:58:59
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:59:02,2020-02-25 09:59:02
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:59:05,2020-02-25 09:59:05
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:59:10,2020-02-25 09:59:10
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:59:16,2020-02-25 09:59:16
"77","Obs","Aux","SB","TabletComputer",2020-02-25,09:59:20,2020-02-25 09:59:20
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:59:23,2020-02-25 09:59:23
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:59:28,2020-02-25 09:59:28
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:59:34,2020-02-25 09:59:34
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:59:36,2020-02-25 09:59:36
"77","Obs","Aux","SB","BloodObsEq",2020-02-25,09:59:47,2020-02-25 09:59:47
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,09:59:53,2020-02-25 09:59:53
"77","Obs","Aux","SB","GownOff",2020-02-25,10:00:00,2020-02-25 10:00:00
"77","Obs","Aux","SB","GlovesOff",2020-02-25,10:00:02,2020-02-25 10:00:02
"77","Obs","Aux","SB","Waste",2020-02-25,10:00:09,2020-02-25 10:00:09
"77","Obs","Aux","SB","Door",2020-02-25,10:00:16,2020-02-25 10:00:16
"77","Obs","Aux","SB","ObsTrolley",2020-02-25,10:00:20,2020-02-25 10:00:20
"77","Obs","Aux","SB","Door",2020-02-25,10:00:25,2020-02-25 10:00:25
"77","Obs","Aux","SB","Out",2020-02-25,10:00:26,2020-02-25 10:00:26
